What is your age?,Where do you live?,Do you own or rent your residence?,Do you have children currently in the school district?,Have you had children attend the school district in the past?,Did you attend this school district?,What gender do you identify with?,"What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Schools]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Family lives here]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Cost of living]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Churches]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Small town feel]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Friends live here]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Work]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Community Program and Groups]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Diversity]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Schools]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Cost of Living]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Churches]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Lack of local businesses]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Community Program and Groups]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Village]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Township]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [School District]",Do you see this community as one set up for a sustainable future?,Can you provide more details on why you answered yes or no?,"What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Excellent education for our students]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Preparation for our students’ careers]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Athletic opportunities]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Other extracurricular activities ( arts, band, choir, drama, STEM )]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [A positive face for the community]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Higher property values]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Excellent staff and teachers]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Giving students a quality education]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Career preparation]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Facilities in poor condition]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Lack of extracurricular activities]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Being a poor representation of the community]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Teachers and staff]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Administration and School Board]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [High taxes for residents]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication]",What are the primary ways you get information and form opinions on the school district? Check all that apply.,Are you aware of the school district having a website?,Are you aware of the school district having a strategic plan?,"Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Transparency]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Fiscal management]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Facilities management]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Staff hiring and retention]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication with parents]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication with district residents]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Educational excellence]",Decommission Hazel Harvey School and build an addition to the existing Chippewa Intermediate to house Grades K-2 ( including preschool programs ),"Move all school buildings onto the current Chippewa Jr/Sr High School site, purchasing additional property as needed.","Transition to having athletic programs sanctioned by the school district be self-sustaining, meaning any costs outside of salaries should be covered by revenues generated by those programs","Replacing all of the district's current athletic facilities with new, modern facilities.",What other feedback would you like to share about the community?,What other feedback would you like to share about the school district?,What is your employment status?,What form of taxation for school funding do you prefer
65+,Township,Own,No,No,No,Female,1 (Lowest),3,5 (Highest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),4,2,1 (Lowest),1 (Lowest),4,1 (Lowest),4,4,No,We need to be able to buy groceries within our own town andctownship,4,4,1 (Least),5 (Most),4,1 (Least),4,4,4,3,3,,4,3,2,1 (Least),"School Facebook, Community Facebook",Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),2,1 (Lowest),1 (Lowest),4,4,1 (Least),2,1 (Least),Get us a grocery store,"provide equal support to the band, choir and drama as you do the sports, These students  are just as important as the sports teams",Prefer not to answer,Earned Income Tax (SDI)
35-45,Township,Own,Yes,No,No,Male,4,4,4,1 (Lowest),4,2,2,1 (Lowest),3,4,2,2,3,3,2,2,2,Yes,We have people that care,3,3,2,3,3,3,5 (Most),4,4,5 (Biggest),3,,4,5 (Biggest),2,5 (Biggest),"Twitter, School website, Final Forms/Email communication",Yes,Yes,2,4,3,3,4,3,4,4,1 (Least),2,3,Enjoy the community ,Hopeful in leadership navigating these difficult times ,Employed for wages,Property Tax (millage)
35-45,Village,Own,Yes,Yes,Yes,Female,5 (Highest),3,3,2,4,2,2,2,2,5 (Highest),3,2,4,4,4,3,3,No,"There is no growing, not much tax revenue, the administration doesn't properly use the funds they ask for. ",4,3,4,4,4,3,4,5 (Biggest),5 (Biggest),5 (Biggest),3,,2,2,4,4,"School Facebook, Community Facebook, Final Forms/Email communication",No,Yes,1 (Lowest),1 (Lowest),2,4,3,3,4,3,5 (Most),1 (Least),2,There should be no permanent levies. I will never vote for a permanent levy,"I think the teachers are top notch, but they don't manage their money well. Why did we put in a new football field when you knew their were major issues with the roof in 2 facilities? The middle school roof has been bad since I attended....those things should have been dealt with first.",Employed for wages,Earned Income Tax (SDI)
35-45,Township,Own,Yes,No,No,Female,2,1 (Lowest),2,1 (Lowest),4,1 (Lowest),1 (Lowest),1 (Lowest),3,4,1 (Lowest),1 (Lowest),3,2,3,3,3,No,We need to find a way to pass the levy and have people commit to out schools and future. ,3,3,3,3,2,3,3,3,3,5 (Biggest),3,,2,4,2,1 (Least),"Community Facebook, School website, Final Forms/Email communication",Yes,Yes,3,3,3,3,3,3,3,5 (Most),1 (Least),1 (Least),1 (Least),Na,Please seriously consider doing away with the racist mascot. We have many other options!,Employed for wages,Earned Income Tax (SDI)
55-65,Prefer not to answer,Own,No,Yes,No,Female,5 (Highest),1 (Lowest),1 (Lowest),3,4,4,3,3,5 (Highest),2,2,2,2,2,3,3,5 (Highest),No,"Anything involving  education PreK-12 has to be fully supported for the sake of the kids. Families will move or send their kids elsewhere for better education, facilities, programs.",4,4,5 (Most),4,4,4,4,3,3,5 (Biggest),3,,2,2,3,3,"Neighbors/Friends, Newspaper ( Daily Record ), Newspaper ( The Post ), School Facebook, School website, Final Forms/Email communication",Yes,Yes,4,5 (Highest),5 (Highest),4,4,4,5 (Highest),5 (Most),2,1 (Least),3,None,None,Employed for wages,Earned Income Tax (SDI)
45-55,Village,Own,Yes,Yes,No,Male,5 (Highest),1 (Lowest),3,3,5 (Highest),2,1 (Lowest),4,3,5 (Highest),4,1 (Lowest),4,3,5 (Highest),4,3,Yes,"location is great!  village services are great, the mayor actually drove a sidewalk plow!!  village activities are great.  taxes are low.",4,2,4,4,4,4,4,5 (Biggest),5 (Biggest),1 (Least),4,,3,4,3,5 (Biggest),"Neighbors/Friends, Final Forms/Email communication, children feedback",Yes,No,1 (Lowest),1 (Lowest),3,3,2,1 (Lowest),2,1 (Least),1 (Least),3,1 (Least),how about questions about investment in STEM activities and STEM echool teams.  our students are far more likely to find careers in STEM then being professional athletes.,"could definitely communicate better.  I know we could all go to board meetings, but that just isn't practical...could we make summaries actually sent out to folks.  also, I'm not sure at all what the last levy was about.   an we publish a plan, or if one is published, can we promote it's location better?",Employed for wages,Property Tax (millage)
45-55,Village,Prefer not to answer,Yes,Yes,Yes,Prefer not to answer,3,2,5 (Highest),1 (Lowest),3,1 (Lowest),3,1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Lowest),5 (Highest),3,3,3,1 (Lowest),No,Prefer not to answer,3,3,3,1 (Least),1 (Least),3,5 (Most),3,3,1 (Least),3,,3,5 (Biggest),5 (Biggest),5 (Biggest),"Neighbors/Friends, Newspaper ( The Post ), Community Facebook, School website, Final Forms/Email communication",Yes,No,1 (Lowest),1 (Lowest),3,3,1 (Lowest),1 (Lowest),3,1 (Least),1 (Least),1 (Least),1 (Least),Prefer not to answer,Wasteful spending on things we don't need,Prefer not to answer,Earned Income Tax (SDI)
35-45,Village,Own,Yes,No,No,Female,3,1 (Lowest),3,1 (Lowest),4,4,1 (Lowest),2,4,4,1 (Lowest),1 (Lowest),4,2,3,2,2,No,Not enough local businesses to help with taxes,3,3,3,3,2,2,3,2,2,2,2,,2,4,2,4,"Neighbors/Friends, Newspaper ( Daily Record ), School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),2,1 (Lowest),1 (Lowest),3,1 (Least),1 (Least),1 (Least),2, One at this time,We love our schools but communication HAS to improve with the community before anything improves,Employed for wages,Property Tax (millage)
35-45,Township,Own,Yes,No,Yes,Male,5 (Highest),5 (Highest),4,2,5 (Highest),5 (Highest),1 (Lowest),1 (Lowest),3,2,2,2,4,3,3,3,4,Yes,.,5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),2,2,4,2,,1 (Least),4,3,3,"Neighbors/Friends, School Facebook, Community Facebook",Yes,Yes,4,3,3,4,4,4,5 (Highest),5 (Most),4,3,4,.,.,Employed for wages,Property Tax (millage)
55-65,Village,Own,No,Yes,No,Female,4,5 (Highest),3,4,5 (Highest),3,2,4,1 (Lowest),3,4,1 (Lowest),3,2,4,4,2,Yes,Prefer not to answer ,4,3,4,4,4,4,4,1 (Least),4,1 (Least),1 (Least),,1 (Least),1 (Least),4,5 (Biggest),"Neighbors/Friends, Community Facebook, Rely on past experiences/history",Yes,No,2,2,2,4,4,2,4,1 (Least),1 (Least),4,1 (Least),Prefer not to answer,None,Employed for wages,Earned Income Tax (SDI)
45-55,Village,Own,Yes,Yes,Yes,Male,3,3,3,1 (Lowest),3,3,2,3,3,5 (Highest),3,1 (Lowest),5 (Highest),4,1 (Lowest),3,1 (Lowest),Yes,Doylestown as a very small village will exist. Not thrive. The people that run this town seem to be anti business.,4,4,4,3,4,3,5 (Most),5 (Biggest),4,4,3,,2,5 (Biggest),3,5 (Biggest),"Neighbors/Friends, Community Facebook, Teacher friends in the district",Yes,No,1 (Lowest),1 (Lowest),3,4,1 (Lowest),1 (Lowest),4,4,4,3,1 (Least),None,"Whoever thought spending 13,000 taxpayer dollars on a digital hall of fame board was a good idea should be fired or removed from the school board. And you wonder why we vote down levys.",Employed for wages,Earned Income Tax (SDI)
25-35,Village,Own,No,No,No,Female,3,5 (Highest),3,1 (Lowest),4,4,1 (Lowest),1 (Lowest),2,4,4,1 (Lowest),5 (Highest),1 (Lowest),2,3,2,Yes,I have low leadership confidence but have hope this can be improved. ,3,3,4,4,3,3,3,3,3,4,3,,3,5 (Biggest),5 (Biggest),5 (Biggest),"Neighbors/Friends, Newspaper ( Daily Record ), Community Facebook",No,No,2,1 (Lowest),1 (Lowest),3,3,1 (Lowest),3,3,1 (Least),4,2,Nice community though taxes are already decently high. Could use more local businesses.,Many examples of the district not allocating funds or managing properties wisely. I’m glad to pay into a district that my future children will participate in but need the confidence that money is being spent wisely. ,Employed for wages,Earned Income Tax (SDI)
18-25,Township,Rent,No,No,Yes,Female,1 (Lowest),2,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),5 (Highest),5 (Highest),5 (Highest),1 (Lowest),5 (Highest),3,3,3,1 (Lowest),No,We need to have more commitment to our town,1 (Least),1 (Least),2,2,1 (Least),1 (Least),2,5 (Biggest),5 (Biggest),5 (Biggest),3,,4,4,5 (Biggest),4,Rely on past experiences/history,Yes,No,1 (Lowest),2,2,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Least),2,3,Na,The school did nothing about a kid who was an still is talking about shooting up the school(this kid has open access to guns) and the school did nothing. Not to mention they don't do much about getting bullied. Some of the teachers are rude to the students who struggle a bit.,Employed for wages,Property Tax (millage)
65+,Village,Own,No,Yes,Yes,Female,5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),4,2,2,2,1 (Lowest),4,3,4,4,3,Yes,I trust that those that know more than me know what they are doing and have our community in everyone's best interests.,5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),2,2,3,2,,2,3,3,3,"Neighbors/Friends, School Facebook, Community Facebook, School website, Rely on past experiences/history",Yes,Yes,3,3,3,3,3,3,4,3,1 (Least),2,2,None,None,Retired,Earned Income Tax (SDI)
55-65,Township,Own,No,Yes,No,Male,5 (Highest),1 (Lowest),3,3,5 (Highest),4,4,4,1 (Lowest),4,3,3,4,3,5 (Highest),5 (Highest),5 (Highest),Yes,Love everything about doylestowwn,5 (Most),4,4,4,5 (Most),5 (Most),5 (Most),3,4,3,3,,1 (Least),1 (Least),1 (Least),3,"Neighbors/Friends, Community Facebook, Rely on past experiences/history",Yes,Yes,5 (Highest),4,4,4,5 (Highest),4,5 (Highest),5 (Most),5 (Most),3,3,Awesome place to live,Great job,Employed for wages,Property Tax (millage)
25-35,Township,Own,Yes,Yes,No,Male,3,5 (Highest),4,1 (Lowest),3,3,3,3,2,4,2,2,4,4,2,2,1 (Lowest),No,The school board and superintendent need to be replaced ,3,2,4,3,3,2,3,3,3,5 (Biggest),3,,2,5 (Biggest),2,5 (Biggest),"Newspaper ( Daily Record ), School Facebook, Community Facebook",Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),3,2,1 (Lowest),3,3,4,5 (Most),2,N/A ,N/A,Employed for wages,Property Tax (millage)
55-65,Township,Own,No,Yes,No,Male,3,5 (Highest),4,2,3,2,1 (Lowest),1 (Lowest),2,3,5 (Highest),2,4,1 (Lowest),1 (Lowest),3,1 (Lowest),No,"Has have been stated many times ""Doylestown is a bedroom community"" and has no ambition to change!",4,1 (Least),1 (Least),3,2,1 (Least),5 (Most),3,4,1 (Least),1 (Least),,5 (Biggest),5 (Biggest),5 (Biggest),5 (Biggest),"Neighbors/Friends, Newspaper ( Daily Record ), Newspaper ( The Post ), School Facebook, Community Facebook, School website, have been told by to many in administration ""it's just none of our business"" from that standpoint many will always vote no on levies",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),2,1 (Lowest),1 (Lowest),5 (Highest),1 (Least),1 (Least),3,1 (Least),lack of transparency and the fact that weather I have a child in the system my opinion should matter to you. because the only time it does is when you want my vote!  ,lacking and just outright lying to parents about events going on and then misleading and lying to the tax payers and trying to cover mistakes rather then admitting what every one already knows as facts! ,Self-employed or own your own business,Property Tax (millage)
25-35,Village,Own,Yes,Yes,Yes,Female,4,4,3,1 (Lowest),5 (Highest),4,1 (Lowest),5 (Highest),3,3,1 (Lowest),1 (Lowest),3,1 (Lowest),3,4,4,Yes,No,5 (Most),4,3,4,4,4,5 (Most),1 (Least),3,5 (Biggest),3,,1 (Least),2,2,3,"Neighbors/Friends, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,3,2,3,4,4,3,5 (Highest),5 (Most),4,3,2,None,None,Employed for wages,Earned Income Tax (SDI)
55-65,Village,Own,No,No,No,Male,4,5 (Highest),3,3,3,1 (Lowest),1 (Lowest),2,3,5 (Highest),3,2,4,3,4,3,2,Yes,"Doylestown is a bedroom/farming community and while there are few amenities within the village/township, it is close to larger communities with a variety of amenities.",4,3,2,1 (Least),4,3,5 (Most),4,4,2,3,,1 (Least),5 (Biggest),4,5 (Biggest),"Neighbors/Friends, School Facebook, Community Facebook",Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Lowest),1 (Lowest),4,3,5 (Most),1 (Least),2,We  have lived in the village for nearly five years now and we are happy with the community and village leadership overall.,"The school district and the board of education in particular, has work to do to improve the relationship with the community.",Out of work and looking for work,Property Tax (millage)
35-45,Township,Own,Yes,Yes,Yes,Female,3,5 (Highest),1 (Lowest),1 (Lowest),5 (Highest),4,2,3,2,5 (Highest),5 (Highest),2,5 (Highest),5 (Highest),2,2,1 (Lowest),No,"Honestly I’ve lived here my entire life, it hasn’t changed one bit. So sad that people have to keep turning down revenue for Businesses because they don’t want to loose that small town feel. Unfortunately never will change in this town with the same village idiots running things. As for the schools nothing will change because they let them run the schools down until they cannot be fixed and want money when they can’t manage the money they had with the school tax. ",3,1 (Least),1 (Least),5 (Most),3,3,4,4,5 (Biggest),5 (Biggest),5 (Biggest),,3,5 (Biggest),5 (Biggest),5 (Biggest),"Neighbors/Friends, Newspaper ( The Post ), School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Lowest),1 (Lowest),3,1 (Least),1 (Least),3,1 (Least),Let businesses in!!!! Quit voting everything down. Nothing will get changed if you don’t want to change it!,"Quit worrying about sports and focus on getting these schools fixed. Wanting to put the
Preschool thru 2nd grade at CIS is so stupid!!! They need windows and sunlight. ",A homemaker,Earned Income Tax (SDI)
35-45,Village,Own,Yes,Yes,Yes,Female,4,4,4,1 (Lowest),4,1 (Lowest),1 (Lowest),3,3,4,3,1 (Lowest),4,4,3,3,3,Yes,N/A,4,3,4,2,3,3,4,4,4,4,4,,4,4,4,4,"Neighbors/Friends, School Facebook, Community Facebook, School website, Final Forms/Email communication, Rely on past experiences/history",Yes,Yes,3,3,2,4,4,4,3,3,4,3,3,No other feedback at this time,No other feedback at this time,Prefer not to answer,Earned Income Tax (SDI)
45-55,Village,Own,Yes,No,Yes,Female,5 (Highest),5 (Highest),4,1 (Lowest),5 (Highest),4,4,4,4,5 (Highest),5 (Highest),1 (Lowest),5 (Highest),5 (Highest),4,3,4,No,What is the five year forecast? Are schools combining ( Hazel and Intermediate)? What happens when we out grow another school? What is the plan? Communication is weak at all levels: ,5 (Most),4,5 (Most),5 (Most),4,3,5 (Most),1 (Least),1 (Least),4,1 (Least),,1 (Least),3,2,5 (Biggest),"Neighbors/Friends, Newspaper ( The Post ), School Facebook, Community Facebook",Yes,Yes,3,5 (Highest),2,3,2,2,5 (Highest),2,1 (Least),1 (Least),1 (Least),No,Has the school considered a new building for Pre-K- 6? What happens when CIS reaches its life expectancy? We hear there is no room at high school so why not build a school that houses pre-K -8? ,Employed for wages,Earned Income Tax (SDI)
55-65,Village,Own,Yes,Yes,No,Female,4,4,4,3,3,3,3,3,2,1 (Lowest),1 (Lowest),1 (Lowest),2,2,4,4,4,Yes,Not really,5 (Most),5 (Most),3,5 (Most),5 (Most),5 (Most),5 (Most),1 (Least),1 (Least),1 (Least),1 (Least),,1 (Least),1 (Least),3,1 (Least),"School Facebook, School website, Final Forms/Email communication",Yes,Yes,3,3,3,3,2,2,2,3,4,3,2,None,None,Retired,Earned Income Tax (SDI)
25-35,Village,Own,No,No,Yes,Female,4,3,1 (Lowest),1 (Lowest),3,2,4,1 (Lowest),2,2,3,1 (Lowest),3,1 (Lowest),3,3,2,No,Lack of businesses to support itself and the schools,4,4,2,2,4,3,4,1 (Least),1 (Least),4,1 (Least),,1 (Least),3,3,4,"Neighbors/Friends, Newspaper ( Daily Record ), Newspaper ( The Post ), School Facebook, Community Facebook, Twitter, School website, Final Forms/Email communication, Rely on past experiences/history",Yes,Yes,1 (Lowest),4,2,3,4,3,4,1 (Least),4,3,1 (Least),Good community,People in this town will not vote to lose additional monies of any kind for the schools. ,Employed for wages,Property Tax (millage)
18-25,Village,Prefer not to answer,No,No,Yes,Male,3,5 (Highest),3,1 (Lowest),1 (Lowest),5 (Highest),4,1 (Lowest),5 (Highest),4,2,1 (Lowest),5 (Highest),5 (Highest),3,3,2,Yes,"Doylestown isn’t exactly the most thriving and bustling place, but I think it has enough families here and it’s close enough to most major things that it will continue to sustain itself, but that doesn’t mean it is going to thrive or become a better place during that time, just that it won’t fall apart and dissolve",2,2,3,5 (Most),3,3,4,5 (Biggest),5 (Biggest),2,1 (Least),,1 (Least),4,3,5 (Biggest),"Neighbors/Friends, School website, Rely on past experiences/history",Yes,No,2,1 (Lowest),4,5 (Highest),3,3,1 (Lowest),1 (Least),1 (Least),3,3,None in particular,"Chippewa focuses too much on its athletic programs in my opinion, despite other school activities creating equally amazing and promising children to show off to the community.",Employed for wages,Property Tax (millage)
35-45,Village,Own,Prefer not to answer,Prefer not to answer,Prefer not to answer,Male,3,2,4,4,4,3,1 (Lowest),2,1 (Lowest),2,2,2,4,2,3,4,1 (Lowest),Yes,"Progressive government is slowly moving into the village, and might increase hatred, collectivism, and anti-American chaos. ",3,3,3,3,2,3,3,5 (Biggest),5 (Biggest),3,3,,4,4,4,4,"Neighbors/Friends, Community Facebook, Twitter, Rely on past experiences/history",Yes,Yes,2,2,2,2,3,3,3,3,3,4,3,"The small town environment should be preserved, while open to all who want to live and protect the area.  Taxes and government spending must be kept as low as possible. ","Public schools should teach history, science, math, and neutral-civics. Political activism and sexuality have no place in the schools.",Self-employed or own your own business,Property Tax (millage)
35-45,Township,Own,No,No,Yes,Male,3,4,3,2,3,3,3,1 (Lowest),3,2,2,2,4,3,1 (Lowest),1 (Lowest),1 (Lowest),No,Seems like all the businesses get ran out. ,2,1 (Least),1 (Least),1 (Least),1 (Least),4,2,3,2,2,3,,2,4,2,4,"Neighbors/Friends, Community Facebook, School website, Final Forms/Email communication",No,No,1 (Lowest),1 (Lowest),1 (Lowest),2,1 (Lowest),1 (Lowest),2,3,5 (Most),5 (Most),5 (Most),Encourage and support businesses coming to Doylestown ,"Teach kids how to balance a checking account, credit scores, bill paying, trade jobs",Self-employed or own your own business,Property Tax (millage)
35-45,Township,Own,Yes,Yes,No,Female,4,2,2,2,4,4,2,3,2,4,3,1 (Lowest),3,3,2,4,3,Yes,The schools are highly rated and are kept up very well. ,4,3,4,4,5 (Most),4,4,4,5 (Biggest),4,2,,2,5 (Biggest),4,3,"Neighbors/Friends, School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,No,4,2,3,4,4,4,4,4,1 (Least),3,4,"Even though the community is growing, it still prioritizes the small town feel. ",We love the teachers and sports programs ,Self-employed or own your own business,Property Tax (millage)
45-55,Township,Own,Yes,No,No,Male,2,1 (Lowest),2,1 (Lowest),3,1 (Lowest),2,1 (Lowest),3,3,1 (Lowest),1 (Lowest),2,2,1 (Lowest),2,1 (Lowest),No,"Superintendent is worthless, not visible.  What does he do?  Never in schools.",2,2,2,1 (Least),1 (Least),3,3,3,3,2,2,,2,3,3,3,"School Facebook, School website, Final Forms/Email communication",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),2,1 (Lowest),1 (Lowest),2,3,3,5 (Most),1 (Least),Engage community and communicate ,New superintendent ,Employed for wages,Property Tax (millage)
